iso3_country,start_time,end_time,original_inventory_sector,gas,emissions_quantity,emissions_quantity_units,temporal_granularity,created_date,modified_date
ZMB,2022-01-01 00:00:00,2022-12-31 00:00:00,enteric-fermentation-cattle-feedlot,ch4,47443,tonnes,annual,2023-10-03 21:10:34.837468,
ZMB,2022-01-01 00:00:00,2022-12-31 00:00:00,enteric-fermentation-cattle-feedlot,n2o,0,tonnes,annual,2023-10-03 21:10:34.837475,
ZMB,2022-01-01 00:00:00,2022-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_100yr,1290449.6,tonnes,annual,2023-10-03 21:10:34.837483,
ZMB,2022-01-01 00:00:00,2022-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_20yr,3833394.4,tonnes,annual,2023-10-03 21:10:34.83749,
ZWE,2022-01-01 00:00:00,2022-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2,0,tonnes,annual,2023-10-03 21:10:34.838091,
ZWE,2022-01-01 00:00:00,2022-12-31 00:00:00,enteric-fermentation-cattle-feedlot,ch4,137482.7,tonnes,annual,2023-10-03 21:10:34.838101,
ZWE,2022-01-01 00:00:00,2022-12-31 00:00:00,enteric-fermentation-cattle-feedlot,n2o,0,tonnes,annual,2023-10-03 21:10:34.838107,
ZWE,2022-01-01 00:00:00,2022-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_100yr,3739529.4,tonnes,annual,2023-10-03 21:10:34.838116,
ZWE,2022-01-01 00:00:00,2022-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_20yr,11108602.2,tonnes,annual,2023-10-03 21:10:34.838123,
ABW,2015-01-01 00:00:00,2015-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2,0,tonnes,annual,2023-10-03 21:10:34.838629,
ABW,2015-01-01 00:00:00,2015-12-31 00:00:00,enteric-fermentation-cattle-feedlot,ch4,0,tonnes,annual,2023-10-03 21:10:34.838638,
ABW,2015-01-01 00:00:00,2015-12-31 00:00:00,enteric-fermentation-cattle-feedlot,n2o,0,tonnes,annual,2023-10-03 21:10:34.838644,
ABW,2015-01-01 00:00:00,2015-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_100yr,0,tonnes,annual,2023-10-03 21:10:34.838652,
ABW,2015-01-01 00:00:00,2015-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_20yr,0,tonnes,annual,2023-10-03 21:10:34.83866,
ABW,2016-01-01 00:00:00,2016-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2,0,tonnes,annual,2023-10-03 21:10:34.839169,
ABW,2016-01-01 00:00:00,2016-12-31 00:00:00,enteric-fermentation-cattle-feedlot,ch4,0,tonnes,annual,2023-10-03 21:10:34.839178,
ABW,2016-01-01 00:00:00,2016-12-31 00:00:00,enteric-fermentation-cattle-feedlot,n2o,0,tonnes,annual,2023-10-03 21:10:34.839185,
ABW,2016-01-01 00:00:00,2016-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_100yr,0,tonnes,annual,2023-10-03 21:10:34.839193,
ABW,2016-01-01 00:00:00,2016-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_20yr,0,tonnes,annual,2023-10-03 21:10:34.839201,
ABW,2017-01-01 00:00:00,2017-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2,0,tonnes,annual,2023-10-03 21:10:34.839806,
ABW,2017-01-01 00:00:00,2017-12-31 00:00:00,enteric-fermentation-cattle-feedlot,ch4,0,tonnes,annual,2023-10-03 21:10:34.839816,
ABW,2017-01-01 00:00:00,2017-12-31 00:00:00,enteric-fermentation-cattle-feedlot,n2o,0,tonnes,annual,2023-10-03 21:10:34.839823,
ABW,2017-01-01 00:00:00,2017-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_100yr,0,tonnes,annual,2023-10-03 21:10:34.839831,
ABW,2017-01-01 00:00:00,2017-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_20yr,0,tonnes,annual,2023-10-03 21:10:34.839839,
ABW,2018-01-01 00:00:00,2018-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2,0,tonnes,annual,2023-10-03 21:10:34.840354,
ABW,2018-01-01 00:00:00,2018-12-31 00:00:00,enteric-fermentation-cattle-feedlot,ch4,0,tonnes,annual,2023-10-03 21:10:34.840363,
ABW,2018-01-01 00:00:00,2018-12-31 00:00:00,enteric-fermentation-cattle-feedlot,n2o,0,tonnes,annual,2023-10-03 21:10:34.84037,
ABW,2018-01-01 00:00:00,2018-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_100yr,0,tonnes,annual,2023-10-03 21:10:34.840379,
ABW,2018-01-01 00:00:00,2018-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_20yr,0,tonnes,annual,2023-10-03 21:10:34.840386,
ABW,2019-01-01 00:00:00,2019-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2,0,tonnes,annual,2023-10-03 21:10:34.84089,
ABW,2019-01-01 00:00:00,2019-12-31 00:00:00,enteric-fermentation-cattle-feedlot,ch4,0,tonnes,annual,2023-10-03 21:10:34.8409,
ABW,2019-01-01 00:00:00,2019-12-31 00:00:00,enteric-fermentation-cattle-feedlot,n2o,0,tonnes,annual,2023-10-03 21:10:34.840907,
ABW,2019-01-01 00:00:00,2019-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_100yr,0,tonnes,annual,2023-10-03 21:10:34.840915,
ABW,2019-01-01 00:00:00,2019-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_20yr,0,tonnes,annual,2023-10-03 21:10:34.840922,
ABW,2020-01-01 00:00:00,2020-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2,0,tonnes,annual,2023-10-03 21:10:34.841519,
ABW,2020-01-01 00:00:00,2020-12-31 00:00:00,enteric-fermentation-cattle-feedlot,ch4,0,tonnes,annual,2023-10-03 21:10:34.841528,
ABW,2020-01-01 00:00:00,2020-12-31 00:00:00,enteric-fermentation-cattle-feedlot,n2o,0,tonnes,annual,2023-10-03 21:10:34.841536,
ABW,2020-01-01 00:00:00,2020-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_100yr,0,tonnes,annual,2023-10-03 21:10:34.841544,
ABW,2020-01-01 00:00:00,2020-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_20yr,0,tonnes,annual,2023-10-03 21:10:34.841551,
ABW,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2,0,tonnes,annual,2023-10-03 21:10:34.842043,
ABW,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,ch4,0,tonnes,annual,2023-10-03 21:10:34.842052,
ABW,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,n2o,0,tonnes,annual,2023-10-03 21:10:34.842059,
ABW,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_100yr,0,tonnes,annual,2023-10-03 21:10:34.842068,
ABW,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_20yr,0,tonnes,annual,2023-10-03 21:10:34.842075,
ABW,2022-01-01 00:00:00,2022-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2,0,tonnes,annual,2023-10-03 21:10:34.84271,
ABW,2022-01-01 00:00:00,2022-12-31 00:00:00,enteric-fermentation-cattle-feedlot,ch4,0,tonnes,annual,2023-10-03 21:10:34.842719,
ABW,2022-01-01 00:00:00,2022-12-31 00:00:00,enteric-fermentation-cattle-feedlot,n2o,0,tonnes,annual,2023-10-03 21:10:34.842726,
ABW,2022-01-01 00:00:00,2022-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_100yr,0,tonnes,annual,2023-10-03 21:10:34.842735,
ABW,2022-01-01 00:00:00,2022-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_20yr,0,tonnes,annual,2023-10-03 21:10:34.842742,
AIA,2015-01-01 00:00:00,2015-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2,0,tonnes,annual,2023-10-03 21:10:34.843354,
AIA,2015-01-01 00:00:00,2015-12-31 00:00:00,enteric-fermentation-cattle-feedlot,ch4,0,tonnes,annual,2023-10-03 21:10:34.843364,
AIA,2015-01-01 00:00:00,2015-12-31 00:00:00,enteric-fermentation-cattle-feedlot,n2o,0,tonnes,annual,2023-10-03 21:10:34.843371,
AIA,2015-01-01 00:00:00,2015-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_100yr,0,tonnes,annual,2023-10-03 21:10:34.843379,
AIA,2015-01-01 00:00:00,2015-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_20yr,0,tonnes,annual,2023-10-03 21:10:34.843387,
AIA,2016-01-01 00:00:00,2016-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2,0,tonnes,annual,2023-10-03 21:10:34.843886,
AIA,2016-01-01 00:00:00,2016-12-31 00:00:00,enteric-fermentation-cattle-feedlot,ch4,0,tonnes,annual,2023-10-03 21:10:34.843895,
AIA,2016-01-01 00:00:00,2016-12-31 00:00:00,enteric-fermentation-cattle-feedlot,n2o,0,tonnes,annual,2023-10-03 21:10:34.843902,
AIA,2016-01-01 00:00:00,2016-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_100yr,0,tonnes,annual,2023-10-03 21:10:34.84391,
AIA,2016-01-01 00:00:00,2016-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_20yr,0,tonnes,annual,2023-10-03 21:10:34.843917,
AIA,2017-01-01 00:00:00,2017-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2,0,tonnes,annual,2023-10-03 21:10:34.844423,
AIA,2017-01-01 00:00:00,2017-12-31 00:00:00,enteric-fermentation-cattle-feedlot,ch4,0,tonnes,annual,2023-10-03 21:10:34.844433,
AIA,2017-01-01 00:00:00,2017-12-31 00:00:00,enteric-fermentation-cattle-feedlot,n2o,0,tonnes,annual,2023-10-03 21:10:34.844439,
AIA,2017-01-01 00:00:00,2017-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_100yr,0,tonnes,annual,2023-10-03 21:10:34.844448,
AIA,2017-01-01 00:00:00,2017-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_20yr,0,tonnes,annual,2023-10-03 21:10:34.844455,
AIA,2018-01-01 00:00:00,2018-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2,0,tonnes,annual,2023-10-03 21:10:34.845061,
AIA,2018-01-01 00:00:00,2018-12-31 00:00:00,enteric-fermentation-cattle-feedlot,ch4,0,tonnes,annual,2023-10-03 21:10:34.845071,
AIA,2018-01-01 00:00:00,2018-12-31 00:00:00,enteric-fermentation-cattle-feedlot,n2o,0,tonnes,annual,2023-10-03 21:10:34.845078,
AIA,2018-01-01 00:00:00,2018-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_100yr,0,tonnes,annual,2023-10-03 21:10:34.845086,
AIA,2018-01-01 00:00:00,2018-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_20yr,0,tonnes,annual,2023-10-03 21:10:34.845093,
AIA,2019-01-01 00:00:00,2019-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2,0,tonnes,annual,2023-10-03 21:10:34.845598,
AIA,2019-01-01 00:00:00,2019-12-31 00:00:00,enteric-fermentation-cattle-feedlot,ch4,0,tonnes,annual,2023-10-03 21:10:34.845607,
AIA,2019-01-01 00:00:00,2019-12-31 00:00:00,enteric-fermentation-cattle-feedlot,n2o,0,tonnes,annual,2023-10-03 21:10:34.845614,
AIA,2019-01-01 00:00:00,2019-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_100yr,0,tonnes,annual,2023-10-03 21:10:34.845622,
AIA,2019-01-01 00:00:00,2019-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_20yr,0,tonnes,annual,2023-10-03 21:10:34.845629,
AIA,2020-01-01 00:00:00,2020-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2,0,tonnes,annual,2023-10-03 21:10:34.846157,
AIA,2020-01-01 00:00:00,2020-12-31 00:00:00,enteric-fermentation-cattle-feedlot,ch4,0,tonnes,annual,2023-10-03 21:10:34.846166,
AIA,2020-01-01 00:00:00,2020-12-31 00:00:00,enteric-fermentation-cattle-feedlot,n2o,0,tonnes,annual,2023-10-03 21:10:34.846173,
AIA,2020-01-01 00:00:00,2020-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_100yr,0,tonnes,annual,2023-10-03 21:10:34.846181,
AIA,2020-01-01 00:00:00,2020-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_20yr,0,tonnes,annual,2023-10-03 21:10:34.846195,
AIA,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2,0,tonnes,annual,2023-10-03 21:10:34.846806,
AIA,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,ch4,0,tonnes,annual,2023-10-03 21:10:34.846815,
AIA,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,n2o,0,tonnes,annual,2023-10-03 21:10:34.846822,
AIA,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_100yr,0,tonnes,annual,2023-10-03 21:10:34.84683,
AIA,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_20yr,0,tonnes,annual,2023-10-03 21:10:34.846838,
AIA,2022-01-01 00:00:00,2022-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2,0,tonnes,annual,2023-10-03 21:10:34.847339,
AIA,2022-01-01 00:00:00,2022-12-31 00:00:00,enteric-fermentation-cattle-feedlot,ch4,0,tonnes,annual,2023-10-03 21:10:34.847348,
AIA,2022-01-01 00:00:00,2022-12-31 00:00:00,enteric-fermentation-cattle-feedlot,n2o,0,tonnes,annual,2023-10-03 21:10:34.847355,
AIA,2022-01-01 00:00:00,2022-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_100yr,0,tonnes,annual,2023-10-03 21:10:34.847363,
AIA,2022-01-01 00:00:00,2022-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_20yr,0,tonnes,annual,2023-10-03 21:10:34.84737,
ALA,2015-01-01 00:00:00,2015-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2,0,tonnes,annual,2023-10-03 21:10:34.847855,
ALA,2015-01-01 00:00:00,2015-12-31 00:00:00,enteric-fermentation-cattle-feedlot,ch4,0,tonnes,annual,2023-10-03 21:10:34.847864,
ALA,2015-01-01 00:00:00,2015-12-31 00:00:00,enteric-fermentation-cattle-feedlot,n2o,0,tonnes,annual,2023-10-03 21:10:34.84787,
ALA,2015-01-01 00:00:00,2015-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_100yr,0,tonnes,annual,2023-10-03 21:10:34.847879,
ALA,2015-01-01 00:00:00,2015-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_20yr,0,tonnes,annual,2023-10-03 21:10:34.847886,
ALA,2016-01-01 00:00:00,2016-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2,0,tonnes,annual,2023-10-03 21:10:34.848482,
ALA,2016-01-01 00:00:00,2016-12-31 00:00:00,enteric-fermentation-cattle-feedlot,ch4,0,tonnes,annual,2023-10-03 21:10:34.848491,
ALA,2016-01-01 00:00:00,2016-12-31 00:00:00,enteric-fermentation-cattle-feedlot,n2o,0,tonnes,annual,2023-10-03 21:10:34.848498,
ALA,2016-01-01 00:00:00,2016-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_100yr,0,tonnes,annual,2023-10-03 21:10:34.848507,
ALA,2016-01-01 00:00:00,2016-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_20yr,0,tonnes,annual,2023-10-03 21:10:34.848514,
ALA,2017-01-01 00:00:00,2017-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2,0,tonnes,annual,2023-10-03 21:10:34.849028,
ALA,2017-01-01 00:00:00,2017-12-31 00:00:00,enteric-fermentation-cattle-feedlot,ch4,0,tonnes,annual,2023-10-03 21:10:34.849037,
ALA,2017-01-01 00:00:00,2017-12-31 00:00:00,enteric-fermentation-cattle-feedlot,n2o,0,tonnes,annual,2023-10-03 21:10:34.849044,
ALA,2017-01-01 00:00:00,2017-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_100yr,0,tonnes,annual,2023-10-03 21:10:34.849052,
ALA,2017-01-01 00:00:00,2017-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_20yr,0,tonnes,annual,2023-10-03 21:10:34.849059,
ALA,2018-01-01 00:00:00,2018-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2,0,tonnes,annual,2023-10-03 21:10:34.849554,
ALA,2018-01-01 00:00:00,2018-12-31 00:00:00,enteric-fermentation-cattle-feedlot,ch4,0,tonnes,annual,2023-10-03 21:10:34.849562,
ALA,2018-01-01 00:00:00,2018-12-31 00:00:00,enteric-fermentation-cattle-feedlot,n2o,0,tonnes,annual,2023-10-03 21:10:34.849569,
ALA,2018-01-01 00:00:00,2018-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_100yr,0,tonnes,annual,2023-10-03 21:10:34.849577,
ALA,2018-01-01 00:00:00,2018-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_20yr,0,tonnes,annual,2023-10-03 21:10:34.849584,
ALA,2019-01-01 00:00:00,2019-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2,0,tonnes,annual,2023-10-03 21:10:34.850172,
ALA,2019-01-01 00:00:00,2019-12-31 00:00:00,enteric-fermentation-cattle-feedlot,ch4,0,tonnes,annual,2023-10-03 21:10:34.850181,
ALA,2019-01-01 00:00:00,2019-12-31 00:00:00,enteric-fermentation-cattle-feedlot,n2o,0,tonnes,annual,2023-10-03 21:10:34.850188,
ALA,2019-01-01 00:00:00,2019-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_100yr,0,tonnes,annual,2023-10-03 21:10:34.850196,
ALA,2019-01-01 00:00:00,2019-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_20yr,0,tonnes,annual,2023-10-03 21:10:34.850204,
ALA,2020-01-01 00:00:00,2020-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2,0,tonnes,annual,2023-10-03 21:10:34.850723,
ALA,2020-01-01 00:00:00,2020-12-31 00:00:00,enteric-fermentation-cattle-feedlot,ch4,0,tonnes,annual,2023-10-03 21:10:34.850732,
ALA,2020-01-01 00:00:00,2020-12-31 00:00:00,enteric-fermentation-cattle-feedlot,n2o,0,tonnes,annual,2023-10-03 21:10:34.850739,
ALA,2020-01-01 00:00:00,2020-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_100yr,0,tonnes,annual,2023-10-03 21:10:34.850748,
ALA,2020-01-01 00:00:00,2020-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_20yr,0,tonnes,annual,2023-10-03 21:10:34.850757,
ALA,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2,0,tonnes,annual,2023-10-03 21:10:34.851243,
ALA,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,ch4,0,tonnes,annual,2023-10-03 21:10:34.851261,
ALA,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,n2o,0,tonnes,annual,2023-10-03 21:10:34.851268,
ALA,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_100yr,0,tonnes,annual,2023-10-03 21:10:34.851276,
ALA,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_20yr,0,tonnes,annual,2023-10-03 21:10:34.851284,
ALA,2022-01-01 00:00:00,2022-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2,0,tonnes,annual,2023-10-03 21:10:34.85187,
ALA,2022-01-01 00:00:00,2022-12-31 00:00:00,enteric-fermentation-cattle-feedlot,ch4,0,tonnes,annual,2023-10-03 21:10:34.85188,
ALA,2022-01-01 00:00:00,2022-12-31 00:00:00,enteric-fermentation-cattle-feedlot,n2o,0,tonnes,annual,2023-10-03 21:10:34.851887,
ALA,2022-01-01 00:00:00,2022-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_100yr,0,tonnes,annual,2023-10-03 21:10:34.851897,
ALA,2022-01-01 00:00:00,2022-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_20yr,0,tonnes,annual,2023-10-03 21:10:34.851914,
AND,2015-01-01 00:00:00,2015-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2,0,tonnes,annual,2023-10-03 21:10:34.852569,
AND,2015-01-01 00:00:00,2015-12-31 00:00:00,enteric-fermentation-cattle-feedlot,ch4,0,tonnes,annual,2023-10-03 21:10:34.852578,
AND,2015-01-01 00:00:00,2015-12-31 00:00:00,enteric-fermentation-cattle-feedlot,n2o,0,tonnes,annual,2023-10-03 21:10:34.852585,
AND,2015-01-01 00:00:00,2015-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_100yr,0,tonnes,annual,2023-10-03 21:10:34.852593,
AND,2015-01-01 00:00:00,2015-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_20yr,0,tonnes,annual,2023-10-03 21:10:34.852612,
AND,2016-01-01 00:00:00,2016-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2,0,tonnes,annual,2023-10-03 21:10:34.853269,
AND,2016-01-01 00:00:00,2016-12-31 00:00:00,enteric-fermentation-cattle-feedlot,ch4,0,tonnes,annual,2023-10-03 21:10:34.853278,
AND,2016-01-01 00:00:00,2016-12-31 00:00:00,enteric-fermentation-cattle-feedlot,n2o,0,tonnes,annual,2023-10-03 21:10:34.853285,
AND,2016-01-01 00:00:00,2016-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_100yr,0,tonnes,annual,2023-10-03 21:10:34.853293,
AND,2016-01-01 00:00:00,2016-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_20yr,0,tonnes,annual,2023-10-03 21:10:34.853301,
AND,2017-01-01 00:00:00,2017-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2,0,tonnes,annual,2023-10-03 21:10:34.853895,
AND,2017-01-01 00:00:00,2017-12-31 00:00:00,enteric-fermentation-cattle-feedlot,ch4,0,tonnes,annual,2023-10-03 21:10:34.853904,
AND,2017-01-01 00:00:00,2017-12-31 00:00:00,enteric-fermentation-cattle-feedlot,n2o,0,tonnes,annual,2023-10-03 21:10:34.853911,
AND,2017-01-01 00:00:00,2017-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_100yr,0,tonnes,annual,2023-10-03 21:10:34.853919,
AND,2017-01-01 00:00:00,2017-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_20yr,0,tonnes,annual,2023-10-03 21:10:34.853926,
AND,2018-01-01 00:00:00,2018-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2,0,tonnes,annual,2023-10-03 21:10:34.854429,
AND,2018-01-01 00:00:00,2018-12-31 00:00:00,enteric-fermentation-cattle-feedlot,ch4,0,tonnes,annual,2023-10-03 21:10:34.854438,
AND,2018-01-01 00:00:00,2018-12-31 00:00:00,enteric-fermentation-cattle-feedlot,n2o,0,tonnes,annual,2023-10-03 21:10:34.854445,
AND,2018-01-01 00:00:00,2018-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_100yr,0,tonnes,annual,2023-10-03 21:10:34.854453,
AND,2018-01-01 00:00:00,2018-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_20yr,0,tonnes,annual,2023-10-03 21:10:34.85446,
AND,2019-01-01 00:00:00,2019-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2,0,tonnes,annual,2023-10-03 21:10:34.854971,
AND,2019-01-01 00:00:00,2019-12-31 00:00:00,enteric-fermentation-cattle-feedlot,ch4,0,tonnes,annual,2023-10-03 21:10:34.85498,
AND,2019-01-01 00:00:00,2019-12-31 00:00:00,enteric-fermentation-cattle-feedlot,n2o,0,tonnes,annual,2023-10-03 21:10:34.854987,
AND,2019-01-01 00:00:00,2019-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_100yr,0,tonnes,annual,2023-10-03 21:10:34.854995,
AND,2019-01-01 00:00:00,2019-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_20yr,0,tonnes,annual,2023-10-03 21:10:34.855002,
AND,2020-01-01 00:00:00,2020-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2,0,tonnes,annual,2023-10-03 21:10:34.855645,
AND,2020-01-01 00:00:00,2020-12-31 00:00:00,enteric-fermentation-cattle-feedlot,ch4,0,tonnes,annual,2023-10-03 21:10:34.855655,
AND,2020-01-01 00:00:00,2020-12-31 00:00:00,enteric-fermentation-cattle-feedlot,n2o,0,tonnes,annual,2023-10-03 21:10:34.855661,
AND,2020-01-01 00:00:00,2020-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_100yr,0,tonnes,annual,2023-10-03 21:10:34.85567,
AND,2020-01-01 00:00:00,2020-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_20yr,0,tonnes,annual,2023-10-03 21:10:34.855677,
AND,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2,0,tonnes,annual,2023-10-03 21:10:34.856179,
AND,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,ch4,0,tonnes,annual,2023-10-03 21:10:34.856188,
AND,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,n2o,0,tonnes,annual,2023-10-03 21:10:34.856195,
AND,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_100yr,0,tonnes,annual,2023-10-03 21:10:34.856203,
AND,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_20yr,0,tonnes,annual,2023-10-03 21:10:34.856211,
AND,2022-01-01 00:00:00,2022-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2,0,tonnes,annual,2023-10-03 21:10:34.85676,
AND,2022-01-01 00:00:00,2022-12-31 00:00:00,enteric-fermentation-cattle-feedlot,ch4,0,tonnes,annual,2023-10-03 21:10:34.85677,
AND,2022-01-01 00:00:00,2022-12-31 00:00:00,enteric-fermentation-cattle-feedlot,n2o,0,tonnes,annual,2023-10-03 21:10:34.856777,
AND,2022-01-01 00:00:00,2022-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_100yr,0,tonnes,annual,2023-10-03 21:10:34.856785,
AND,2022-01-01 00:00:00,2022-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_20yr,0,tonnes,annual,2023-10-03 21:10:34.856792,
ASM,2015-01-01 00:00:00,2015-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2,0,tonnes,annual,2023-10-03 21:10:34.857393,
ASM,2015-01-01 00:00:00,2015-12-31 00:00:00,enteric-fermentation-cattle-feedlot,ch4,0,tonnes,annual,2023-10-03 21:10:34.857402,
ASM,2015-01-01 00:00:00,2015-12-31 00:00:00,enteric-fermentation-cattle-feedlot,n2o,0,tonnes,annual,2023-10-03 21:10:34.857409,
ASM,2015-01-01 00:00:00,2015-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_100yr,0,tonnes,annual,2023-10-03 21:10:34.857417,
